t_sec,symbol,bid,bid_size,ask,ask_size
308.659,STOCK2,86.00,3100,169.00,800
308.689,STOCK2,86.00,2100,169.00,800
308.740,STOCK2,86.00,100,169.00,800
309.013,STOCK2,86.00,100,169.00,500
309.114,STOCK2,85.01,4100,169.00,500
309.277,STOCK1,91.00,400,155.00,1250
309.307,STOCK2,85.01,4100,169.00,400
309.430,STOCK2,85.01,3100,169.00,400
309.451,STOCK1,91.00,500,155.00,1250
309.604,STOCK1,91.00,600,155.00,1250
309.755,STOCK1,91.00,700,155.00,1250
309.785,STOCK2,85.01,2100,169.00,400
309.805,STOCK2,85.01,2100,169.00,100
309.886,STOCK1,91.00,700,155.00,1200
309.956,STOCK1,91.00,800,155.00,1200
310.068,STOCK1,91.00,800,155.00,1150
310.129,STOCK1,91.00,900,155.00,1150
310.149,STOCK2,85.01,1100,169.00,100
310.282,STOCK1,91.00,900,155.00,1100
310.436,STOCK1,91.00,900,155.00,1050
310.476,STOCK2,85.01,100,169.00,100
310.526,STOCK2,85.01,100,170.00,800
310.618,STOCK1,91.00,900,155.00,1000
310.779,STOCK1,91.00,900,140.00,1000
310.779,STOCK2,85.00,150,170.00,800
311.187,STOCK2,84.00,1702,170.00,800
311.490,STOCK2,84.00,1702,150.00,1000
311.562,STOCK2,84.00,702,150.00,1000
311.683,STOCK1,91.00,900,155.00,1000
311.703,STOCK1,91.00,900,155.00,950
311.869,STOCK1,91.00,900,155.00,900
311.951,STOCK2,83.00,503,150.00,1000
312.052,STOCK1,91.00,900,155.00,850
312.214,STOCK2,83.00,503,150.00,900
312.214,STOCK2,83.00,503,150.00,600
312.315,STOCK2,52.00,503,150.00,600
312.792,STOCK1,91.00,1000,155.00,850
312.923,STOCK1,91.00,1000,155.00,800
312.973,STOCK2,52.00,503,150.00,500
312.973,STOCK1,91.00,1100,155.00,800
312.984,STOCK2,52.00,503,150.00,200
313.238,STOCK1,91.00,1100,155.00,750
313.368,STOCK2,52.00,503,150.00,100
313.905,STOCK2,52.00,503,160.00,1800
314.250,STOCK2,52.00,503,160.00,1700
314.805,STOCK2,52.00,503,160.00,1400
314.925,STOCK1,92.00,500,155.00,750
314.925,STOCK1,92.00,500,159.00,750
315.089,STOCK1,92.00,1000,159.00,750
315.229,STOCK2,52.00,503,160.00,1300
315.239,STOCK2,52.00,503,160.00,1000
315.400,STOCK2,52.00,503,160.00,900
315.603,STOCK2,52.00,503,160.00,800
315.754,STOCK1,92.00,1500,159.00,750
315.784,STOCK2,52.00,503,160.00,700
315.856,STOCK2,52.00,503,160.00,400
316.314,STOCK2,52.00,503,160.00,100
316.424,STOCK2,52.00,503,170.00,800
316.484,STOCK2,52.00,503,170.00,700
316.638,STOCK1,92.00,1500,160.00,700
316.638,STOCK2,70.00,200,170.00,700
317.042,STOCK1,92.00,2000,160.00,700
317.112,STOCK2,70.00,200,170.00,400
320.131,STOCK2,70.00,200,169.00,1000
320.970,STOCK2,70.00,200,169.00,2000
321.192,STOCK2,75.00,100,169.00,2000
321.384,STOCK2,75.00,200,169.00,2000
321.405,STOCK2,75.00,200,169.00,3000
321.897,STOCK2,75.00,300,169.00,3000
322.088,STOCK2,75.00,400,169.00,3000
322.273,STOCK2,75.00,500,169.00,3000
323.398,STOCK2,75.00,500,164.00,1000
323.619,STOCK2,75.00,600,164.00,1000
323.772,STOCK2,75.00,700,164.00,1000
323.954,STOCK2,75.00,800,164.00,1000
323.963,STOCK2,75.00,800,164.00,500
323.994,STOCK1,93.00,100,160.00,700
324.125,STOCK1,93.00,200,160.00,700
324.276,STOCK1,93.00,300,160.00,700
324.426,STOCK1,93.00,400,160.00,700
324.436,STOCK2,75.00,800,164.00,450
324.640,STOCK1,93.00,500,160.00,700
324.714,STOCK1,93.00,600,160.00,700
324.744,STOCK2,75.00,800,169.00,2950
324.996,STOCK2,75.00,900,169.00,2950
325.178,STOCK2,75.00,1000,169.00,2950
325.349,STOCK2,75.00,1100,169.00,2950
325.511,STOCK2,75.00,1200,169.00,2950
325.692,STOCK2,75.00,1300,169.00,2950
325.743,STOCK1,93.00,700,160.00,700
325.743,STOCK1,100.00,1000,160.00,700
325.743,STOCK2,75.00,1300,169.00,2450
326.007,STOCK2,75.50,200,169.00,2450
326.655,STOCK1,100.00,2000,160.00,700
326.808,STOCK2,75.50,200,169.00,1950
327.189,STOCK1,100.00,2000,150.00,5000
327.419,STOCK2,75.50,200,164.00,1000
328.111,STOCK1,100.00,3000,150.00,5000
328.333,STOCK2,75.50,200,164.00,500
328.506,STOCK1,100.00,3000,150.00,4700
329.116,STOCK1,100.00,3000,150.00,4400
329.126,STOCK2,75.50,200,169.00,1950
329.879,STOCK1,100.00,3000,150.00,4100
330.081,STOCK1,100.00,2900,150.00,4100
330.215,STOCK1,100.00,2900,150.00,3800
330.287,STOCK1,100.00,2800,150.00,3800
330.429,STOCK1,100.00,2800,150.00,3500
330.591,STOCK1,100.00,2800,150.00,3200
330.692,STOCK1,100.00,2700,150.00,3200
330.774,STOCK1,100.00,2700,150.00,2900
330.946,STOCK1,100.00,2700,150.00,2600
331.078,STOCK1,100.00,2600,150.00,2600
331.120,STOCK1,100.00,2600,150.00,2300
331.280,STOCK1,100.00,2600,150.00,2000
331.331,STOCK2,75.50,200,169.00,1450
331.381,STOCK1,100.00,2600,150.00,1500
331.474,STOCK1,100.00,2600,150.00,1200
331.474,STOCK1,100.00,2500,150.00,1200
331.625,STOCK1,100.00,7500,150.00,1200
331.675,STOCK1,100.00,7500,150.00,900
331.828,STOCK1,100.00,7500,150.00,600
332.002,STOCK1,100.00,7500,150.00,300
332.022,STOCK1,100.00,7400,150.00,300
332.032,STOCK2,75.50,200,169.00,950
332.072,STOCK1,100.00,7300,150.00,300
332.123,STOCK1,100.00,7200,150.00,300
332.173,STOCK1,101.00,100,150.00,300
332.326,STOCK1,101.00,200,150.00,300
332.356,STOCK1,101.00,100,150.00,300
332.499,STOCK1,101.00,200,150.00,300
332.510,STOCK2,75.50,200,169.00,450
332.964,STOCK1,101.00,200,160.00,700
333.004,STOCK2,75.50,200,170.00,350
333.116,STOCK2,76.00,1000,170.00,350
333.196,STOCK2,76.00,1000,168.75,5000
333.519,STOCK1,101.00,190,160.00,700
333.665,STOCK1,101.00,180,160.00,700
333.707,STOCK2,76.00,2000,168.75,5000
333.820,STOCK1,101.00,170,160.00,700
333.831,STOCK1,101.00,170,160.00,400
333.961,STOCK1,101.00,160,160.00,400
334.093,STOCK2,76.00,2000,168.75,4500
334.123,STOCK1,101.00,150,160.00,400
334.510,STOCK2,76.00,2000,168.75,4000
334.571,STOCK1,101.00,150,160.00,100
334.831,STOCK1,101.00,140,160.00,100
334.902,STOCK2,76.00,2000,168.75,3500
334.984,STOCK1,101.00,130,160.00,100
335.215,STOCK2,76.00,2000,168.75,3000
335.458,STOCK2,76.00,2000,168.75,2500
335.610,STOCK2,76.00,2000,167.00,1000
335.965,STOCK1,101.00,130,170.00,1800
336.745,STOCK1,101.00,130,155.00,1000
337.008,STOCK2,77.00,1000,167.00,1000
337.261,STOCK2,80.00,1000,167.00,1000
338.031,STOCK1,101.00,80,155.00,1000
338.041,STOCK2,80.00,2000,167.00,1000
338.182,STOCK1,101.00,30,155.00,1000
338.242,STOCK1,102.00,500,155.00,1000
338.322,STOCK1,102.00,500,155.00,900
338.352,STOCK1,102.00,450,155.00,900
338.503,STOCK1,102.00,950,155.00,900
339.005,STOCK1,102.00,950,155.00,800
339.067,STOCK1,102.00,900,155.00,800
339.240,STOCK1,102.00,850,155.00,800
339.250,STOCK1,102.00,850,155.00,700
339.381,STOCK2,80.00,2000,166.00,1000
339.412,STOCK1,102.00,800,155.00,700
339.565,STOCK2,80.00,2000,166.00,2000
339.605,STOCK1,102.00,800,155.00,600
339.605,STOCK1,102.00,1300,155.00,600
339.697,STOCK2,81.00,1000,166.00,2000
339.706,STOCK2,81.00,1000,166.00,1500
340.009,STOCK1,102.00,1300,155.00,500
340.211,STOCK1,102.00,1250,155.00,500
340.281,STOCK2,81.00,2000,166.00,1500
340.382,STOCK1,102.00,1200,155.00,500
340.513,STOCK1,102.00,1200,155.00,400
340.552,STOCK1,102.00,1150,155.00,400
340.717,STOCK1,102.00,1100,155.00,400
340.737,STOCK1,102.00,1100,155.00,300
340.797,STOCK2,81.00,3000,166.00,1500
340.877,STOCK1,102.00,1050,155.00,300
341.040,STOCK1,102.00,1000,155.00,300
341.132,STOCK1,102.00,1000,155.00,200
341.193,STOCK1,102.00,950,155.00,200
341.359,STOCK2,81.00,3000,166.00,1000
341.419,STOCK1,102.00,850,155.00,200
341.449,STOCK1,102.00,850,155.00,100
341.743,STOCK1,102.00,800,155.00,100
341.836,STOCK1,102.00,700,155.00,100
341.876,STOCK1,102.00,700,170.00,1600
341.886,STOCK1,102.00,650,170.00,1600
341.936,STOCK1,102.00,650,170.00,1500
342.017,STOCK2,81.00,3000,166.00,900
342.047,STOCK1,102.00,550,170.00,1500
342.068,STOCK1,102.00,500,170.00,1500
342.211,STOCK2,81.00,3000,166.00,400
342.211,STOCK1,102.00,450,170.00,1500
342.231,STOCK1,102.00,350,170.00,1500
342.282,STOCK1,102.00,250,170.00,1500
342.372,STOCK1,102.00,200,170.00,1500
342.526,STOCK2,81.00,3000,167.00,900
342.526,STOCK1,102.00,150,170.00,1500
342.697,STOCK1,102.00,100,170.00,1500
342.716,STOCK1,102.00,100,155.00,1000
342.808,STOCK1,101.00,30,155.00,1000
342.858,STOCK1,100.00,7180,155.00,1000
342.924,STOCK2,81.00,3000,167.00,400
343.016,STOCK1,100.00,7130,155.00,1000
343.191,STOCK1,100.00,7080,155.00,1000
343.191,STOCK1,100.00,6980,155.00,1000
343.537,STOCK2,81.00,3000,168.75,2400
343.557,STOCK1,100.00,6930,155.00,1000
343.807,STOCK2,81.00,3000,168.75,1900
343.999,STOCK2,81.00,3000,168.75,1400
344.396,STOCK1,100.00,6880,155.00,1000
344.396,STOCK2,81.00,3000,168.75,900
344.548,STOCK1,100.00,6830,155.00,1000
344.629,STOCK2,81.00,3000,168.75,400
344.711,STOCK1,100.00,6780,155.00,1000
344.793,STOCK2,81.00,3000,170.00,250
344.966,STOCK2,81.00,3000,171.00,1750
345.117,STOCK2,81.00,3000,171.00,1250
345.239,STOCK1,100.00,6680,155.00,1000
345.249,STOCK1,100.00,6580,155.00,1000
345.259,STOCK2,81.00,3000,171.00,750
345.481,STOCK1,101.00,100,155.00,1000
345.614,STOCK1,100.00,6580,155.00,1000
345.634,STOCK1,101.00,100,155.00,1000
345.744,STOCK2,81.00,3000,166.00,1000
345.754,STOCK1,101.00,50,155.00,1000
345.774,STOCK1,101.00,150,155.00,1000
345.885,STOCK1,101.00,100,155.00,1000
345.925,STOCK1,101.00,200,155.00,1000
346.025,STOCK2,81.00,3000,166.00,500
346.074,STOCK1,101.00,200,155.00,900
346.136,STOCK1,101.00,300,155.00,900
346.341,STOCK1,101.00,400,155.00,900
346.422,STOCK1,101.00,300,155.00,900
346.442,STOCK1,101.00,400,155.00,900
346.544,STOCK1,101.00,500,155.00,900
346.666,STOCK1,101.00,600,155.00,900
346.706,STOCK1,101.00,700,155.00,900
346.776,STOCK1,101.00,800,155.00,900
346.827,STOCK1,100.00,2380,155.00,900
346.837,STOCK1,100.00,2280,155.00,900
346.877,STOCK1,101.00,100,155.00,900
346.918,STOCK1,101.00,100,155.00,800
346.958,STOCK1,101.00,200,155.00,800
347.078,STOCK1,101.00,300,155.00,800
347.098,STOCK1,101.00,300,155.00,700
347.189,STOCK1,101.00,400,155.00,700
347.239,STOCK1,101.00,500,155.00,700
347.711,STOCK1,101.00,600,155.00,700
347.721,STOCK1,101.00,500,155.00,700
347.823,STOCK1,101.00,600,155.00,700
347.884,STOCK1,101.00,500,155.00,700
347.924,STOCK1,101.00,600,155.00,700
348.006,STOCK1,101.00,700,155.00,700
348.077,STOCK2,81.00,3000,166.00,1500
348.107,STOCK1,101.00,800,155.00,700
348.238,STOCK1,101.00,700,155.00,700
348.280,STOCK1,101.00,800,155.00,700
348.361,STOCK1,101.00,900,155.00,700
348.422,STOCK1,101.00,800,155.00,700
348.472,STOCK1,101.00,900,155.00,700
348.562,STOCK1,101.00,1000,155.00,700
348.764,STOCK1,101.00,1100,155.00,700
348.764,STOCK1,101.00,1000,155.00,700
348.864,STOCK2,81.00,3000,166.00,1200
348.914,STOCK1,101.00,900,155.00,700
348.944,STOCK1,101.00,1000,155.00,700
349.154,STOCK2,90.00,5000,166.00,1200
349.418,STOCK2,90.00,5000,166.00,900
349.763,STOCK1,101.00,1000,150.00,1000
349.937,STOCK2,90.00,5000,166.00,600
350.528,STOCK2,90.00,5000,166.00,300
350.713,STOCK1,100.00,2280,150.00,1000
350.893,STOCK1,90.00,4080,150.00,1000
350.994,STOCK1,90.00,4080,150.00,2000
351.044,STOCK2,90.00,5000,167.00,800
351.410,STOCK1,90.00,3080,150.00,2000
351.646,STOCK1,90.00,3080,150.00,3000
352.750,STOCK2,90.00,5000,167.00,300
352.994,STOCK1,72.00,580,150.00,3000
353.887,STOCK2,90.00,5000,160.00,5000
354.099,STOCK2,90.00,5000,160.00,4500
354.876,STOCK2,90.00,5000,160.00,4200
354.886,STOCK2,90.00,5000,160.00,3700
355.056,STOCK1,72.00,580,150.00,2900
355.439,STOCK2,90.00,5000,160.00,3400
355.642,STOCK2,90.00,5000,160.00,3100
355.693,STOCK1,101.00,100,150.00,2900
355.827,STOCK2,91.00,100,160.00,3100
355.837,STOCK2,91.00,100,160.00,2800
355.940,STOCK1,101.00,100,149.00,500
355.990,STOCK2,91.00,100,160.00,2500
355.990,STOCK2,91.00,200,160.00,2500
356.116,STOCK2,91.00,200,160.00,2200
356.146,STOCK2,91.00,300,160.00,2200
356.176,STOCK2,91.00,300,160.00,1700
356.276,STOCK2,91.00,300,160.00,1400
356.296,STOCK2,91.00,400,160.00,1400
356.328,STOCK1,101.00,100,149.00,1000
356.409,STOCK2,91.00,400,160.00,1100
356.449,STOCK2,91.00,500,160.00,1100
356.572,STOCK2,91.00,500,160.00,800
356.592,STOCK2,91.00,600,160.00,800
356.734,STOCK2,91.00,600,160.00,500
356.744,STOCK2,91.00,700,160.00,500
356.834,STOCK1,101.00,100,149.00,900
356.895,STOCK2,91.00,800,160.00,500
357.035,STOCK1,101.00,100,149.00,800
357.055,STOCK2,91.00,900,160.00,500
357.207,STOCK2,91.00,900,167.00,300
357.207,STOCK2,91.00,900,171.00,750
357.339,STOCK1,101.00,100,149.00,700
357.369,STOCK2,90.00,4900,171.00,750
357.501,STOCK1,101.00,100,149.00,600
357.685,STOCK1,101.00,100,149.00,500
357.887,STOCK1,101.00,100,149.00,400
357.897,STOCK1,101.00,100,149.00,300
358.098,STOCK1,101.00,100,149.00,200
360.385,STOCK1,101.00,100,149.00,700
360.446,STOCK2,90.00,4900,166.00,1000
360.597,STOCK2,90.00,4900,166.00,2000
361.274,STOCK2,90.00,4900,166.00,3000
361.296,STOCK1,101.00,100,149.00,600
361.469,STOCK1,101.00,100,149.00,500
362.198,STOCK2,90.00,4900,166.00,2500
362.238,STOCK1,80.00,300,149.00,500
362.259,STOCK1,80.00,400,149.00,500
362.755,STOCK2,90.00,4900,166.00,2000
362.879,STOCK2,91.00,100,166.00,2000
363.060,STOCK2,91.00,200,166.00,2000
363.214,STOCK2,91.00,300,166.00,2000
363.375,STOCK2,91.00,400,166.00,2000
363.445,STOCK1,80.00,500,149.00,500
363.526,STOCK2,91.00,500,166.00,2000
363.609,STOCK1,80.00,600,149.00,500
363.689,STOCK2,91.00,600,166.00,2000
363.750,STOCK1,80.00,700,149.00,500
363.831,STOCK2,91.00,700,166.00,2000
363.952,STOCK1,80.00,700,149.00,200
363.972,STOCK1,80.00,800,149.00,200
364.014,STOCK2,91.00,800,166.00,2000
364.075,STOCK1,80.00,900,149.00,200
364.165,STOCK2,91.00,900,166.00,2000
364.175,STOCK2,91.00,900,160.00,1000
364.245,STOCK1,80.00,1000,149.00,200
364.387,STOCK1,80.00,1100,149.00,200
364.560,STOCK1,80.00,1200,149.00,200
364.580,STOCK1,80.00,1200,150.00,2800
364.703,STOCK2,91.00,900,160.00,2000
364.723,STOCK1,80.00,1300,150.00,2800
364.773,STOCK2,91.00,1000,160.00,2000
364.896,STOCK1,80.00,1400,150.00,2800
364.956,STOCK2,91.00,1100,160.00,2000
365.076,STOCK1,80.00,1500,150.00,2800
365.076,STOCK1,80.00,1500,150.00,2500
365.130,STOCK2,91.00,1200,160.00,2000
365.262,STOCK1,80.00,1600,150.00,2500
365.304,STOCK1,80.00,1600,150.00,2200
365.304,STOCK2,91.00,1300,160.00,2000
365.467,STOCK1,80.00,1600,150.00,1900
365.572,STOCK2,91.00,1400,160.00,2000
365.583,STOCK2,91.00,1400,160.00,1000
365.643,STOCK1,80.00,1600,150.00,1600
365.693,STOCK1,80.00,6600,150.00,1600
365.743,STOCK2,91.00,1500,160.00,1000
365.763,STOCK2,91.00,1500,160.00,2000
365.783,STOCK1,80.00,6600,150.00,1300
365.916,STOCK2,91.00,1600,160.00,2000
365.977,STOCK1,80.00,6600,150.00,1000
366.068,STOCK2,91.00,1700,160.00,2000
366.078,STOCK2,91.00,700,160.00,2000
366.128,STOCK1,80.00,6600,150.00,700
366.219,STOCK2,91.00,800,160.00,2000
366.341,STOCK1,80.00,6600,150.00,400
366.463,STOCK2,91.00,900,160.00,2000
366.721,STOCK1,80.00,6600,150.00,100
366.891,STOCK1,80.00,6600,155.00,500
367.052,STOCK2,91.00,1000,160.00,2000
367.092,STOCK1,80.00,6600,155.00,200
367.305,STOCK1,80.00,6400,155.00,200
367.560,STOCK2,91.00,1000,160.00,1990
367.641,STOCK2,90.00,4900,160.00,1990
367.692,STOCK1,80.00,6400,170.00,1400
367.692,STOCK2,91.00,100,160.00,1990
367.874,STOCK2,91.00,200,160.00,1990
367.914,STOCK1,80.00,6400,170.00,1100
368.077,STOCK2,91.00,300,160.00,1990
368.934,STOCK1,80.00,5400,170.00,1100
369.015,STOCK2,91.00,400,160.00,1990
369.189,STOCK2,91.00,500,160.00,1990
369.365,STOCK2,91.00,600,160.00,1990
369.528,STOCK2,91.00,700,160.00,1990
369.692,STOCK2,91.00,800,160.00,1990
369.864,STOCK2,91.00,900,160.00,1990
369.885,STOCK1,82.00,5000,170.00,1100
370.067,STOCK2,91.00,1000,160.00,1990
370.231,STOCK2,91.00,1100,160.00,1990
370.281,STOCK2,91.00,1100,160.00,990
370.392,STOCK2,91.00,1200,160.00,990
370.586,STOCK2,91.00,200,160.00,990
370.597,STOCK2,91.00,300,160.00,990
370.670,STOCK2,91.00,300,160.00,890
370.773,STOCK2,91.00,400,160.00,890
370.936,STOCK2,91.00,500,160.00,890
371.067,STOCK2,91.00,500,159.00,100
371.108,STOCK2,91.00,600,159.00,100
371.285,STOCK2,91.00,700,159.00,100
371.467,STOCK2,91.00,800,159.00,100
372.541,STOCK2,91.00,800,160.00,690
372.796,STOCK2,91.00,800,160.00,1690
373.050,STOCK2,91.00,800,160.00,1390
373.182,STOCK2,91.00,800,160.00,1290
373.254,STOCK2,91.00,800,160.00,990
373.285,STOCK2,91.00,900,160.00,990
373.427,STOCK2,91.00,900,160.00,690
373.477,STOCK2,91.00,1000,160.00,690
373.597,STOCK2,91.00,1000,160.00,390
373.637,STOCK2,91.00,1100,160.00,390
373.668,STOCK2,91.00,1100,160.00,290
373.778,STOCK2,91.00,1100,166.00,4990
373.828,STOCK2,91.00,1200,166.00,4990
373.929,STOCK2,91.00,1200,166.00,4690
374.020,STOCK2,91.00,1300,166.00,4690
374.183,STOCK2,91.00,1300,166.00,4390
374.203,STOCK2,91.00,1400,166.00,4390
374.387,STOCK2,91.00,1500,166.00,4390
374.387,STOCK2,91.00,1500,166.00,4090
374.599,STOCK2,91.00,1600,166.00,4090
374.800,STOCK2,91.00,1700,166.00,4090
374.901,STOCK2,91.00,1700,166.00,3790
374.983,STOCK2,91.00,1800,166.00,3790
375.056,STOCK2,91.00,1800,166.00,3490
375.162,STOCK2,91.00,1900,166.00,3490
375.222,STOCK2,91.00,1900,166.00,3190
375.406,STOCK2,91.00,1900,166.00,2890
375.527,STOCK2,91.00,1900,166.00,2590
375.547,STOCK2,91.00,900,166.00,2590
375.578,STOCK2,91.00,900,166.00,3590
375.688,STOCK2,91.00,900,166.00,3290
375.748,STOCK2,91.00,900,166.00,4290
375.838,STOCK2,91.00,900,166.00,3990
375.990,STOCK2,91.00,900,166.00,3690
376.152,STOCK2,91.00,900,166.00,3390
376.314,STOCK2,91.00,900,166.00,3090
377.011,STOCK1,82.00,4000,170.00,1100
377.743,STOCK2,91.00,1000,166.00,3090
377.927,STOCK2,91.00,1100,166.00,3090
378.071,STOCK2,91.00,1200,166.00,3090
378.132,STOCK2,91.00,1200,166.00,4090
378.253,STOCK2,91.00,1300,166.00,4090
378.404,STOCK2,91.00,1400,166.00,4090
378.586,STOCK2,91.00,1500,166.00,4090
378.786,STOCK2,91.00,1600,166.00,4090
378.998,STOCK2,91.00,1700,166.00,4090
379.170,STOCK1,82.00,4000,169.00,100
379.201,STOCK2,91.00,1800,166.00,4090
379.291,STOCK1,82.00,4000,169.00,200
379.332,STOCK2,91.00,1800,166.00,5090
379.382,STOCK2,91.00,1900,166.00,5090
379.453,STOCK1,82.00,4000,169.00,300
379.597,STOCK2,91.00,2000,166.00,5090
379.698,STOCK1,82.00,4000,169.00,400
379.798,STOCK1,82.00,4000,169.00,500
379.940,STOCK1,82.00,4000,169.00,600
380.111,STOCK1,82.00,4000,169.00,700
380.197,STOCK2,91.00,2100,166.00,5090
380.382,STOCK2,91.00,2200,166.00,5090
380.513,STOCK1,82.00,4000,165.00,5000
380.604,STOCK2,91.00,2200,166.00,6090
380.929,STOCK2,91.00,2200,166.00,7090
381.126,STOCK2,91.00,2200,166.00,8090
381.277,STOCK2,91.00,2200,166.00,9090
381.287,STOCK2,91.00,2300,166.00,9090
381.397,STOCK2,91.00,2300,166.00,10090
381.470,STOCK2,91.00,2400,166.00,10090
381.612,STOCK2,91.00,2100,166.00,10090
381.647,STOCK2,91.00,2200,166.00,10090
381.769,STOCK2,91.00,1900,166.00,10090
381.831,STOCK2,91.00,2000,166.00,10090
381.931,STOCK2,91.00,1700,166.00,10090
382.066,STOCK2,91.00,1800,166.00,10090
382.700,STOCK2,91.00,1900,166.00,10090
382.892,STOCK2,91.00,2000,166.00,10090
383.092,STOCK2,91.00,2100,166.00,10090
383.276,STOCK2,91.00,2200,166.00,10090
383.467,STOCK2,91.00,2300,166.00,10090
384.912,STOCK2,91.00,2300,166.00,9090
385.512,STOCK2,91.00,2300,166.00,8090
385.995,STOCK2,91.00,1300,166.00,8090
386.759,STOCK2,91.00,300,166.00,8090
387.104,STOCK1,82.00,4000,165.00,5100
387.304,STOCK2,91.00,300,166.00,7090
388.015,STOCK2,91.00,300,165.00,1000
388.549,STOCK2,91.00,400,165.00,1000
388.733,STOCK2,91.00,500,165.00,1000
388.752,STOCK2,90.10,4500,165.00,1000
388.873,STOCK2,91.00,100,165.00,1000
389.045,STOCK2,91.00,200,165.00,1000
389.158,STOCK2,91.00,300,165.00,1000
389.310,STOCK2,91.00,400,165.00,1000
389.462,STOCK2,91.00,500,165.00,1000
389.603,STOCK2,91.00,600,165.00,1000
389.755,STOCK2,91.00,700,165.00,1000
389.927,STOCK2,91.00,800,165.00,1000
390.067,STOCK2,91.00,900,165.00,1000
390.077,STOCK1,82.00,4000,164.00,100
390.227,STOCK2,91.00,1000,165.00,1000
390.377,STOCK2,91.00,1100,165.00,1000
390.801,STOCK2,91.00,1200,165.00,1000
390.933,STOCK2,91.00,1300,165.00,1000
391.095,STOCK2,91.00,1400,165.00,1000
392.877,STOCK1,82.00,4000,160.00,1000
393.189,STOCK2,91.00,1400,165.00,1100
394.390,STOCK1,83.00,100,160.00,1000
394.523,STOCK1,83.00,200,160.00,1000
394.655,STOCK1,83.00,300,160.00,1000
395.555,STOCK1,83.00,400,160.00,1000
395.727,STOCK1,83.00,500,160.00,1000
396.092,STOCK1,85.00,5000,160.00,1000
398.237,STOCK1,86.00,1000,160.00,1000
400.687,STOCK2,95.00,5000,165.00,1100
400.917,STOCK2,95.00,5000,162.00,100
401.089,STOCK2,95.00,5000,162.00,200
401.247,STOCK2,95.00,5000,162.00,300
401.409,STOCK2,95.00,5000,162.00,400
401.589,STOCK2,95.00,5000,162.00,500
402.366,STOCK2,95.00,5000,162.00,600
402.941,STOCK2,95.00,5000,162.00,700
403.104,STOCK2,95.00,5000,162.00,800
403.275,STOCK2,95.00,5000,162.00,900
403.354,STOCK1,85.00,5000,160.00,1000
403.455,STOCK2,95.00,5000,162.00,1000
403.475,STOCK1,85.00,5000,159.80,1500
403.648,STOCK2,95.00,5000,162.00,1100
404.944,STOCK2,95.00,5000,162.00,1200
405.124,STOCK2,95.00,5000,162.00,1300
405.309,STOCK2,95.00,5000,162.00,1400
405.480,STOCK2,95.00,5000,162.00,1500
405.635,STOCK2,95.00,5000,162.00,1600
405.818,STOCK2,95.00,5000,162.00,1700
405.979,STOCK2,95.00,5000,162.00,1800
407.003,STOCK2,95.00,4000,162.00,1800
408.185,STOCK2,96.00,1000,162.00,1800
408.286,STOCK1,85.00,5500,159.80,1500
408.738,STOCK2,96.00,2000,162.00,1800
409.162,STOCK2,96.00,3000,162.00,1800
409.596,STOCK2,96.00,3000,162.00,1300
409.791,STOCK2,96.00,2000,162.00,1300
409.923,STOCK2,96.00,2000,162.00,1200
409.963,STOCK1,85.00,5500,159.00,1000
409.973,STOCK2,96.00,2000,162.00,700
410.245,STOCK2,96.00,2000,162.00,200
410.315,STOCK1,85.00,5500,159.00,2000
410.488,STOCK2,96.00,2000,160.00,4000
410.508,STOCK2,96.00,3000,160.00,4000
410.619,STOCK2,96.00,3000,160.00,3700
410.791,STOCK1,85.00,5500,159.00,3000
411.042,STOCK2,95.00,2000,160.00,3700
411.294,STOCK2,95.00,2000,160.00,3200
411.455,STOCK2,95.00,2000,160.00,2900
411.846,STOCK2,95.00,2000,160.00,2800
412.088,STOCK2,95.00,2000,160.00,2500
412.248,STOCK1,85.00,4500,159.00,3000
412.319,STOCK2,95.00,2000,160.00,2000
412.816,STOCK2,95.00,2000,160.00,1500
412.887,STOCK1,90.00,3000,159.00,3000
413.060,STOCK2,95.00,2000,160.00,1000
413.415,STOCK2,95.00,2000,160.00,900
413.616,STOCK1,90.00,3000,150.00,1000
414.049,STOCK2,95.00,2000,160.00,400
414.465,STOCK1,90.00,3000,150.00,2000
414.516,STOCK2,96.00,1000,160.00,400
414.681,STOCK1,90.00,3000,150.00,3000
415.195,STOCK2,96.00,2000,160.00,400
416.051,STOCK2,96.00,2000,160.00,300
416.061,STOCK2,96.00,3000,160.00,300
416.417,STOCK1,90.00,3000,150.00,2000
416.641,STOCK2,96.00,3000,165.00,1100
416.771,STOCK2,96.00,3000,165.00,1000
417.599,STOCK1,90.00,2000,150.00,2000
417.822,STOCK2,95.00,100,165.00,1000
418.356,STOCK2,91.00,1400,165.00,1000
419.745,STOCK2,96.00,1000,165.00,1000
419.926,STOCK2,96.00,2000,165.00,1000
420.119,STOCK2,96.00,3000,165.00,1000
420.231,STOCK2,96.00,4000,165.00,1000
420.412,STOCK2,96.00,5000,165.00,1000
420.586,STOCK2,96.00,6000,165.00,1000
420.699,STOCK2,96.00,7000,165.00,1000
420.871,STOCK2,96.00,8000,165.00,1000
421.058,STOCK2,96.00,9000,165.00,1000
421.108,STOCK1,91.00,500,150.00,2000
421.118,STOCK1,90.00,1500,150.00,2000
421.238,STOCK2,96.00,10000,165.00,1000
421.787,STOCK1,91.00,500,150.00,2000
422.030,STOCK2,96.00,5000,165.00,1000
422.307,STOCK1,90.00,1000,150.00,2000
